Sitename;Sitename1;Year;Treatments;Treatment;Treats;NUEagro;log_NUE;Ysn;Yield;Noutput;pH;SOC;log_SOC;TN;log_TN;AN;log_AN;TP;log_TP;AP;log_AP;TK;log_TK;AK;log_AK;Clay; Silt;Sand;TCI;TPI;TKI ;TNI;Ratio;PREg;log_PREg;Daynumber;TEMm;SSHg;PM;ST;CT;CT1
31Chongqing;Chongqing;1999;NP;NP;CF;35;1,653212514;9;16767;190;7;15,3;1,184691431;1,5;0,397940009;101,2;2,005180513;0,9;1,111111111;26,4;1,421603927;18,9;1,276461804;59;1,770852012;31;28;40;0;52;0;285;0;1963;3,2929203;9;16;1189;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2000;NP;NP;CF;27,1;1,56937391;10;15807;184;7;15,3;1,184691431;1,6;0,414973348;108;2,033423755;0,8;1,25;40;1,602059991;18,9;1,276461804;53;1,72427587;31;28;40;0;52;0;285;0;1482;3,170848204;7;18;1329;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2001;NP;NP;CF;43,5;1,728353782;11;14612;226;7;13,5;1,130333768;1,4;0,380211242;97,5;1,989004616;0,6;1,666666667;26;1,414973348;19,9;1,298853076;51,8;1,71432976;31;28;40;0;52;0;285;0;1119;3,048830087;2;16;1493;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2002;NP;NP;CF;33,7;1,640481437;12;14430;182;6,8;16,8;1,225309282;1,5;0,397940009;113,8;2,056142262;0,7;1,428571429;25,3;1,403120521;18,6;1,269512944;55;1,740362689;31;28;40;0;52;0;285;0;2264;3,354876423;13;17;1518;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2003;NP;NP;CF;44,5;1,736396502;13;18396;239;7,8;16,3;1,212187604;1,5;0,397940009;87,3;1,941014244;0,7;1,428571429;24;1,380211242;18,6;1,269512944;74;1,86923172;31;28;40;0;52;0;285;0;1620;3,209515015;7;16;1271;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2004;NP;NP;CF;36,9;1,671172843;14;17756;180;7,8;16,7;1,222716471;1,4;0,380211242;96,9;1,986323777;0,8;1,25;22,5;1,352182518;17,2;1,235528447;45;1,653212514;31;28;40;0;52;0;285;0;1689;3,22762965;9;20;1481;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2005;NP;NP;CF;42,8;1,722633923;15;16194;197;7,8;15,5;1,190331698;1,5;0,397940009;115;2,06069784;0,8;1,25;28,5;1,45484486;20,8;1,318063335;75;1,875061263;31;28;40;0;52;0;285;0;1530;3,184691431;8;17;1315;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2006;NP;NP;CF;34,6;1,649334859;16;12725;171;7,7;15,7;1,195899652;1,5;0,397940009;95,3;1,979092901;0,8;1,25;25,3;1,403120521;17,6;1,245512668;77;1,886490725;31;28;40;0;52;0;285;0;1152;3,061452479;7;16;1660;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2007;NP;NP;CF;33,4;1,63748973;17;13968;180;7,5;14,4;1,158362492;1,5;0,397940009;108,8;2,036628895;0,6;1,666666667;20,3;1,307496038;17,9;1,252853031;70;1,84509804;31;28;40;0;52;0;285;0;2297;3,361160995;11;19;1201;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2008;NP;NP;CF;38,1;1,682145076;18;17191;220;7,5;15,2;1,181843588;1,5;0,397940009;102,8;2,011993115;0,6;1,666666667;18,5;1,267171728;17,9;1,252853031;50;1,698970004;31;28;40;0;52;0;285;0;1372;3,137354111;4;14;1001;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2009;NP;NP;CF;36,8;1,670245853;19;13342;159;7,2;14,5;1,161368002;1,6;0,414973348;116,9;2,067814511;0,6;1,666666667;25;1,397940009;17,9;1,252853031;62,4;1,79518459;31;28;40;0;52;0;285;0;1947;3,289365952;12;18;1325;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2010;NP;NP;CF;37,8;1,679427897;20;15688;212;7,3;14,1;1,149219113;1,5;0,397940009;107,6;2,031812271;0,6;1,666666667;29,4;1,46834733;17,9;1,252853031;58;1,763427994;31;28;40;0;52;0;285;0;1571;3,196176185;8;17;1329;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2011;NP;NP;CF;33,8;1,641474111;21;16993;199;7,3;14,9;1,173186268;1,4;0,380211242;98,9;1,995196292;0,3;3,333333333;13,7;1,136720567;18,3;1,26245109;51,3;1,710117365;31;28;40;0;52;0;285;0;1077;3,032215703;4;16;1787;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2012;NP;NP;CF;31,7;1,620136055;22;16594;190;7,3;15,2;1,181843588;1,5;0,397940009;111,3;2,046495164;0,5;2;34,6;1,539076099;21,4;1,330413773;49;1,69019608;31;28;40;0;52;0;285;0;1423;3,1532049;9;16;1219;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2013;NP;NP;CF;35,4;1,657055853;23;15158;169;7,4;14,1;1,149219113;1,5;0,397940009;165,6;2,219060332;0,5;2;52,9;1,723455672;21,4;1,330413773;20,5;1,311753861;31;28;40;0;52;0;285;0;1413;3,150142162;4;19;1737;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2014;NP;NP;CF;45,8;1,746634199;24;14826;205;7,1;13,3;1,123851641;1,5;0,397940009;172,8;2,237543738;0,5;2;1,8;0,255272505;21,4;1,330413773;188;2,274157849;31;28;40;0;52;0;285;0;1985;3,297760511;14;17;1361;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2015;NP;NP;CF;49,7;1,775974331;25;20015;215;7,2;14,1;1,149219113;1,4;0,380211242;120,1;2,079543007;0,8;1,25;31,2;1,494154594;19,5;1,290034611;45;1,653212514;31;28;40;0;52;0;285;0;1985;3,297760511;10;16;1361;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2016;NP;NP;CF;33,8;1,641474111;26;16532;190;7,2;13,7;1,136720567;1,4;0,380211242;124,7;2,095866453;0,6;1,666666667;37,7;1,57634135;20,4;1,309630167;128;2,10720997;31;28;40;0;52;0;285;0;1985;3,297760511;12;16;1361;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2017;NP;NP;CF;35,4;1,657055853;27;16484;174;7,3;14,8;1,170261715;1,4;0,380211242;120,6;2,081347308;0,6;1,666666667;26,5;1,423245874;20,4;1,309630167;47;1,672097858;31;28;40;0;52;0;285;0;1985;3,297760511;8;16;1361;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2018;NP;NP;CF;46,2;1,749736316;28;15922;214;7,2;12,6;1,100370545;1,4;0,380211242;116,4;2,06595298;0,6;1,666666667;50,6;1,704150517;20,4;1,309630167;83;1,919078092;31;28;40;0;52;0;285;0;1985;3,297760511;7;18;1361;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1991;NPK;NPK;CF;8,5;1,267171728;1;8581;73;7,8;14,2;1,152288344;1,2;0,342422681;91;1,959041392;0,6;1,666666667;3,5;0,544068044;20,7;1,315970345;78;1,892094603;31;28;40;0;65;125;150;0;688;2,837588438;10;19;502;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R;P
31Chongqing;Chongqing;1992;NPK;NPK;CF;41,8;1,71432976;2;21227;253;7,8;15;1,176091259;1,4;0,380211242;91;1,959041392;0,6;1,666666667;4;0,602059991;18,4;1,264817823;98;1,991226076;31;28;40;0;65;125;300;0;1361;3,133858125;9;15;1478;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1993;NPK;NPK;CF;54,6;1,810232518;3;17157;245;7,8;13,2;1,120573931;1,1;0,322219295;77;1,886490725;1,2;0,833333333;8,5;0,929418926;19,3;1,285557309;64;1,806179974;31;28;40;0;65;125;300;0;1668;3,222196046;9;19;1212;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1994;NPK;NPK;CF;67;1,886490725;4;21756;299;7,7;13,1;1,117271296;1,2;0,342422681;84;1,924279286;1,8;0,555555556;6,8;0,832508913;20,3;1,307496038;86;1,934498451;31;28;40;0;65;125;300;0;1420;3,152288344;6;15;1682;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1995;NPK;NPK;CF;40,9;1,706717782;5;21084;246;7,5;14;1,146128036;1,3;0,361727836;80;1,903089987;1,3;0,769230769;18;1,255272505;20,5;1,311753861;106;2,025305865;31;28;40;0;65;125;300;0;1369;3,136403448;11;15;1497;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1996;NPK;NPK;CF;42,7;1,721810615;6;20165;246;7,5;15,2;1,181843588;1,4;0,380211242;93,8;1,972202838;0,8;1,25;17,6;1,245512668;20,8;1,318063335;82,9;1,918554531;31;28;40;0;65;125;300;0;1152;3,061452479;11;17;1389;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1997;NPK;NPK;CF;40,6;1,704150517;7;19068;229;7,2;16,7;1,222716471;1,2;0,342422681;85,9;1,933993164;0,8;1,25;13,9;1,1430148;20,7;1,315970345;78,9;1,897077003;31;28;40;0;52;100;285;0;1302;3,114610984;9;15;1427;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1998;NPK;NPK;CF;33,9;1,64246452;8;17308;188;7,3;14,7;1,167317335;1,3;0,361727836;85,6;1,932473765;0,8;1,25;24;1,380211242;20,7;1,315970345;76,5;1,883661435;31;28;40;0;52;100;285;0;2416;3,38309693;16;15;1262;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1999;NPK;NPK;CF;51,3;1,787460475;9;18340;236;7,3;14,8;1,170261715;1,3;0,361727836;89,8;1,953276337;0,8;1,25;30,5;1,484299839;20,7;1,315970345;74;1,86923172;31;28;40;0;52;100;285;0;1963;3,2929203;9;16;1189;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2000;NPK;NPK;CF;41,4;1,710963119;10;19167;224;7,3;14,1;1,149219113;1,3;0,361727836;94;1,973127854;0,7;1,428571429;37;1,568201724;20,5;1,311753861;74;1,86923172;31;28;40;0;52;100;285;0;1482;3,170848204;7;18;1329;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2001;NPK;NPK;CF;53,8;1,804820679;11;17504;256;7,4;15,5;1,190331698;1,4;0,380211242;93,6;1,971275849;0,7;1,428571429;27,5;1,439332694;20,2;1,305351369;20;1,301029996;31;28;40;0;52;100;285;0;1119;3,048830087;2;16;1493;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2002;NPK;NPK;CF;41,8;1,71432976;12;17451;205;7,1;14,7;1,167317335;1,5;0,397940009;102,1;2,009025742;0,7;1,428571429;23,8;1,376576957;19,1;1,281033367;80;1,903089987;31;28;40;0;52;100;285;0;2264;3,354876423;13;17;1518;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2003;NPK;NPK;CF;60,3;1,846955325;13;21674;284;7,6;14,4;1,158362492;1,6;0,414973348;80,3;1,904715545;0,7;1,428571429;22;1,342422681;19,1;1,281033367;79;1,897627091;31;28;40;0;52;100;285;0;1620;3,209515015;7;16;1271;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2004;NPK;NPK;CF;43,7;1,729974286;14;19265;199;8,3;16,4;1,214843848;1,4;0,380211242;84,1;1,924795996;0,7;1,428571429;19,5;1,290034611;17,9;1,252853031;60;1,77815125;31;28;40;0;52;100;285;0;1689;3,22762965;9;20;1481;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2005;NPK;NPK;CF;49,3;1,773054693;15;19741;215;8;17,4;1,240549248;1,4;0,380211242;106,6;2,027757205;0,8;1,25;19,8;1,29666519;18,3;1,26245109;100;2;31;28;40;0;52;100;285;0;1530;3,184691431;8;17;1315;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2006;NPK;NPK;CF;41,7;1,713490543;16;15966;191;7,6;17,5;1,243038049;1,3;0,361727836;108,5;2,035429738;0,8;1,25;20,3;1,307496038;17,9;1,252853031;87,5;1,942008053;31;28;40;0;52;100;285;0;1152;3,061452479;7;16;1660;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2007;NPK;NPK;CF;33,3;1,636487896;17;14257;180;7,3;14,8;1,170261715;1,4;0,380211242;96,4;1,984077034;0,5;2;18,2;1,260071388;21;1,322219295;95;1,977723605;31;28;40;0;52;100;285;0;2297;3,361160995;11;19;1201;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2008;NPK;NPK;CF;55,6;1,816903839;18;23255;270;7,3;14,9;1,173186268;1,4;0,380211242;106,6;2,027757205;0,5;2;19,5;1,290034611;21;1,322219295;80;1,903089987;31;28;40;0;52;100;285;0;1372;3,137354111;4;14;1001;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2009;NPK;NPK;CF;53,1;1,800029359;19;17950;205;6,9;14,7;1,167317335;1,4;0,380211242;124,6;2,095518042;0,5;2;17,8;1,250420002;21;1,322219295;74,3;1,870988814;31;28;40;0;52;100;285;0;1947;3,289365952;12;18;1325;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2010;NPK;NPK;CF;49,9;1,777426822;20;18772;246;7;13,8;1,139879086;1,5;0,397940009;108,3;2,034628457;0,5;2;29,1;1,463892989;21;1,322219295;72,5;1,860338007;31;28;40;0;52;100;285;0;1571;3,196176185;8;17;1329;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2011;NPK;NPK;CF;43,4;1,727541257;21;20631;226;7;14,5;1,161368002;1,4;0,380211242;94,9;1,977266212;0,3;3,333333333;11;1,041392685;24,1;1,382017043;53,5;1,728353782;31;28;40;0;52;100;285;0;1077;3,032215703;4;16;1787;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2012;NPK;NPK;CF;44,6;1,737192643;22;18778;227;7;13,7;1,136720567;1,4;0,380211242;105;2,021189299;0,6;1,666666667;28,1;1,44870632;21,6;1,334453751;63;1,799340549;31;28;40;0;52;100;285;0;1423;3,1532049;9;16;1219;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2013;NPK;NPK;CF;51,5;1,788875116;23;19283;215;7,2;14,1;1,149219113;1,4;0,380211242;155,1;2,190611798;0,6;1,666666667;37,3;1,571708832;21,6;1,334453751;33,5;1,525044807;31;28;40;0;52;100;285;0;1413;3,150142162;4;19;1737;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2014;NPK;NPK;CF;57;1,826074803;24;19877;237;6,5;15,4;1,187520721;1,3;0,361727836;151,4;2,180125875;0,6;1,666666667;27,6;1,440909082;21,6;1,334453751;114;2,056904851;31;28;40;0;52;100;285;0;1985;3,297760511;14;17;1361;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2015;NPK;NPK;CF;83,4;1,970346876;25;24485;311;6,6;16,2;1,209515015;1,2;0,342422681;110,9;2,044931546;0,8;1,25;27,4;1,437750563;18,4;1,264817823;67;1,826074803;31;28;40;0;52;100;285;0;1985;3,297760511;10;16;1361;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2016;NPK;NPK;CF;73,7;1,922725458;26;25318;303;6,6;15,4;1,187520721;1,2;0,342422681;111;2,045322979;0,7;1,428571429;29,5;1,469822016;20;1,301029996;176;2,245512668;31;28;40;0;52;100;285;0;1985;3,297760511;12;16;1361;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2017;NPK;NPK;CF;37,2;1,673941999;27;17709;179;6,6;13,8;1,139879086;1,2;0,342422681;104,9;2,020775488;0,7;1,428571429;27,5;1,439332694;20;1,301029996;60;1,77815125;31;28;40;0;52;100;285;0;1985;3,297760511;8;16;1361;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2018;NPK;NPK;CF;43,7;1,729974286;28;18426;207;6,3;12,9;1,11058971;1,2;0,342422681;113,8;2,056142262;0,7;1,428571429;58,7;1,768638101;20;1,301029996;113;2,053078443;31;28;40;0;52;100;285;0;1985;3,297760511;7;18;1361;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1992;NPKMch;NPKM;MIXF;44,9;1,739572344;2;20886;268;7,7;13,8;1,139879086;1,3;0,361727836;87;1,939519253;0,6;1,666666667;7;0,84509804;19;1,278753601;95;1,977723605;31;28;40;1114;70;136;313;4;1361;3,133858125;9;17;1478;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1992;1.5NPKMch;NPKM;MIXF;41,5;1,711807229;2;22583;320;8,3;14,8;1,170261715;1,4;0,380211242;87;1,939519253;0,6;1,666666667;8;0,903089987;18,9;1,276461804;87;1,939519253;31;28;40;1114;103;198;463;3;1361;3,133858125;9;17;1478;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1993;NPKMch;NPKM;MIXF;47;1,755874856;3;16800;228;7,7;14,5;1,161368002;1,3;0,361727836;92;1,963787827;0,8;1,25;2,1;0,322219295;20;1,301029996;67;1,826074803;31;28;40;1114;70;137;313;4;1668;3,222196046;9;16;1212;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1993;1.5NPKMch;NPKM;MIXF;34,9;1,652246341;3;15497;242;8;13,1;1,117271296;1,3;0,361727836;96;1,982271233;0,8;1,25;2,1;0,322219295;19;1,278753601;70;1,84509804;31;28;40;1114;103;199;463;3;1668;3,222196046;9;16;1212;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1994;NPKMch;NPKM;MIXF;64;1,86923172;4;21650;298;7,6;11,9;1,075546961;1,3;0,361727836;77;1,886490725;0,9;1,111111111;8,6;0,934498451;21,1;1,324282455;95;1,977723605;31;28;40;1114;70;136;313;4;1420;3,152288344;6;16;1682;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1994;1.5NPKMch;NPKM;MIXF;44,2;1,733999287;4;21348;302;7,6;14,1;1,149219113;1,3;0,361727836;90;1,954242509;1;1;11,5;1,06069784;19,1;1,281033367;90;1,954242509;31;28;40;1114;102;198;463;3;1420;3,152288344;6;16;1682;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1995;NPKMch;NPKM;MIXF;43,9;1,731588765;5;21623;261;7,4;14;1,146128036;1,3;0,361727836;79;1,897627091;1;1;18,4;1,264817823;21;1,322219295;99;1,995635195;31;28;40;1114;71;136;314;4;1369;3,136403448;11;16;1497;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1995;1.5NPKMch;NPKM;MIXF;38;1,681241237;5;21647;299;7,3;13,7;1,136720567;1,4;0,380211242;92;1,963787827;1;1;30,2;1,480006943;20,4;1,309630167;99;1,995635195;31;28;40;1114;104;198;464;3;1369;3,136403448;11;16;1497;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1996;NPKMch;NPKM;MIXF;44,5;1,736396502;6;20204;257;7,4;14,8;1,170261715;1,3;0,361727836;87,8;1,943494516;1,1;0,909090909;23;1,361727836;21;1,322219295;91,2;1,959994838;31;28;40;1114;70;137;313;4;1152;3,061452479;11;16;1389;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1997;NPKMch;NPKM;MIXF;34,1;1,644438589;7;19235;215;7,1;16,3;1,212187604;1,2;0,342422681;82,9;1,918554531;1;1;14,7;1,167317335;21;1,322219295;84;1,924279286;31;28;40;1114;58;112;300;5;1302;3,114610984;9;16;1427;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1998;NPKMch;NPKM;MIXF;45,2;1,741939078;8;18647;227;7,2;16,4;1,214843848;1,4;0,380211242;90;1,954242509;1;1;24,7;1,392696953;21;1,322219295;82,5;1,916453949;31;28;40;1114;57;111;298;4;2416;3,38309693;16;16;1262;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;1999;NPKMch;NPKM;MIXF;54,4;1,808885867;9;18567;253;7,2;14,7;1,167317335;1,4;0,380211242;91;1,959041392;1;1;32,4;1,51054501;21;1,322219295;81;1,908485019;31;28;40;1114;58;112;299;5;1963;3,2929203;9;16;1189;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2000;NPKMch;NPKM;MIXF;60,8;1,850033258;10;21629;287;7,2;14,8;1,170261715;1,5;0,397940009;92;1,963787827;1;1;40;1,602059991;21;1,322219295;84;1,924279286;31;28;40;1114;56;111;297;4;1482;3,170848204;7;16;1329;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2001;NPKMch;NPKM;MIXF;66,2;1,881954971;11;18603;299;7,3;13,9;1,1430148;1,4;0,380211242;94,9;1,977266212;0,8;1,25;34,3;1,53529412;20,9;1,320146286;74,9;1,874481818;31;28;40;1114;56;111;297;4;1119;3,048830087;2;16;1493;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2002;NPKMch;NPKM;MIXF;35,4;1,657055853;12;16946;191;6,7;14,5;1,161368002;1,5;0,397940009;98;1,991226076;0,8;1,25;27,5;1,439332694;19,5;1,290034611;90;1,954242509;31;28;40;1114;56;111;297;4;2264;3,354876423;13;16;1518;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2003;NPKMch;NPKM;MIXF;65;1,875061263;13;23040;305;7,6;15,6;1,193124598;1,4;0,380211242;85,1;1,92992956;0,8;1,25;27,5;1,439332694;19,5;1,290034611;81;1,908485019;31;28;40;1114;56;111;297;4;1620;3,209515015;7;16;1271;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2004;NPKMch;NPKM;MIXF;44,7;1,737987326;14;18767;208;8,3;14,4;1,158362492;1,6;0,414973348;97,7;1,989894564;0,8;1,25;23,5;1,371067862;18,1;1,257678575;80;1,903089987;31;28;40;1114;56;111;297;4;1689;3,22762965;9;16;1481;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2005;NPKMch;NPKM;MIXF;50,2;1,779596491;15;22419;224;8;16,4;1,214843848;1,5;0,397940009;105,5;2,02325246;0,5;2;28;1,447158031;19,8;1,29666519;90;1,954242509;31;28;40;1114;56;111;297;4;1530;3,184691431;8;16;1315;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2006;NPKMch;NPKM;MIXF;39,4;1,693726949;16;15225;189;7,7;18,5;1,267171728;1,5;0,397940009;90,9;1,958563883;0,8;1,25;22,3;1,348304863;19,4;1,28780173;92,5;1,966141733;31;28;40;1114;56;111;297;4;1152;3,061452479;7;17;1660;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2007;NPKMch;NPKM;MIXF;24,8;1,541579244;17;12882;158;7,3;17,3;1,238046103;1,5;0,397940009;112,8;2,0523091;0,6;1,666666667;26;1,414973348;21;1,322219295;90;1,954242509;31;28;40;1114;56;111;297;4;2297;3,361160995;11;17;1201;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
31Chongqing;Chongqing;2008;NPKMch;NPKM;MIXF;51,4;1,788168371;18;22714;264;7,3;15;1,176091259;1,5;0,397940009;104,7;2,019946682;0,6;1,666666667;25,5;1,40654018;21;1,322219295;80;1,903089987;31;28;40;1114;56;111;297;4;1372;3,137354111;4;16;1001;Weathered purple mudstone of shaximiao formation in Jurassic ;Purple soil;R-W;PU
